year,statefp,countyfp,state,county,final_award_amount,total_co_staff,total_co_salary,total_bed_count,total_all_inmate_days,total_illegal_inmate_days,total_unknown_inmate_days,total_inmate_records,unique_inmate_records,ice_unknown_inmates,ice_eligible_inmates,ice_ineligible_inmates,type
2010,,,AK,Alaska Department of Corrections,116873.0,792.0,72270793.0,1356340.0,1290018.0,,,185.0,141.0,65.0,22.0,54.0,state
2010,,,AL,Alabama Department of Corrections,135708.0,2945.59,118042278.16,26351.0,9255182.0,,,218.0,218.0,173.0,33.0,12.0,state
2010,,,AL,County of Coffee,11275.0,24.87,732801.0700000001,146.0,53133.0,,,31.0,31.0,25.0,5.0,1.0,county
2010,,,AL,County of DeKalb,19134.0,40.64,1114542.98,269.0,72596.0,,,47.0,46.0,42.0,2.0,2.0,county
2010,,,AL,County of Montgomery,15714.0,142.08,5558018.36,630.0,229854.0,,,22.0,21.0,15.0,4.0,2.0,county
2010,,,AL,Marshall County Commission,2823.0,28.0,591367.0,197.0,85380.0,,,16.0,14.0,13.0,1.0,0.0,county
2010,,,AR,Arkansas Department of Correction,421249.0,3550.0,127689487.0,13867.0,4770010.0,,,363.0,360.0,251.0,71.0,38.0,state
2010,,,AR,County of Benton,68927.0,90.48,3107138.27,505.0,176351.0,,,279.0,226.0,153.0,41.0,32.0,county
2010,,,AR,County of Hempstead,2271.0,25.16,569372.53,100.0,32515.0,,,14.0,14.0,13.0,0.0,1.0,county
2010,,,AR,County of Pope,8263.0,45.62,1145133.85,177.0,64460.0,,,49.0,49.0,36.0,6.0,7.0,county
2010,,,AR,County of Pulaski,24192.0,220.0,7107130.0,979.0,357335.0,,,155.0,75.0,65.0,2.0,8.0,county
2010,,,AR,County of Sebastian,24779.0,50.9,1395519.77,394.0,143710.0,,,345.0,342.0,221.0,65.0,56.0,county
2010,,,AR,County of Washington,178674.0,171.0,5785982.05,710.0,184355.0,,,413.0,413.0,216.0,143.0,54.0,county
2010,,,AR,Department of Community Correction,27127.0,558.0,15876851.9,1615.0,544212.0,,,31.0,30.0,19.0,5.0,6.0,county
2010,,,AR,PERRY COUNTY,654.0,9.040000000000001,130953.98,18.0,6570.0,,,5.0,5.0,5.0,0.0,0.0,county
2010,,,AR,Polk County,1577.0,12.870000000000001,338186.0,26.0,7496.0,,,6.0,6.0,5.0,1.0,0.0,county
2010,,,AS,American Samoa,242297.0,39.0,677500.0,180.0,2436.0,,,34.0,34.0,33.0,0.0,1.0,county
2010,,,AZ,COUNTY OF COCHISE,468199.0,68.0,2262936.0,302.0,15476.0,,,277.0,272.0,183.0,70.0,19.0,county
2010,,,AZ,Coconino County Sheriff''s Office,27671.0,127.0458586,5028427.26,644.0,138790.0,,,46.0,44.0,32.0,9.0,3.0,county
2010,,,AZ,County of Apache,15594.0,21.400000000000002,725654.73,170.0,41606.0,,,50.0,49.0,26.0,22.0,1.0,county
2010,,,AZ,County of Graham,16721.0,23.66,1043922.35,160.0,48414.0,,,56.0,51.0,27.0,23.0,1.0,county
2010,,,AZ,County of Greenlee,314.0,20.43,691999.71,68.0,10923.0,,,3.0,3.0,2.0,0.0,1.0,county
2010,,,AZ,County of Navajo,47844.0,56.84,2054564.91,433.0,131436.0,,,178.0,161.0,112.0,42.0,7.0,county
2010,,,AZ,County of Pima,709628.0,482.7,22283880.0,2324.0,744235.0,,,1463.0,1301.0,788.0,405.0,108.0,county
2010,,,AZ,County of Yavapai,178483.0,179.34,7301809.53,787.0,164318.0,,,325.0,322.0,226.0,67.0,29.0,county
2010,,,AZ,Gila County,37408.0,58.519999999999996,2142946.77,185.0,58099.0,,,94.0,81.0,57.0,14.0,10.0,county
2010,,,AZ,Maricopa County,2819911.0,1686.0,62649296.59,11509.0,3494653.0,,,54779.0,8290.0,2683.0,5117.0,490.0,county
2010,,,AZ,Mohave County,29769.0,92.5,3249868.77,430.0,172376.0,,,67.0,67.0,37.0,25.0,5.0,county
2010,,,AZ,Pinal County,107290.0,290.0,14211999.0,1504.0,479705.0,,,147.0,147.0,91.0,47.0,9.0,county
2010,,,AZ,Santa Cruz County,103383.0,32.0,1820820.0,100.0,40049.0,,,238.0,224.0,107.0,75.0,42.0,county
2010,,,AZ,State of Arizona,9775269.0,8193.62,336160667.0,39461.0,14463490.0,,,7525.0,7520.0,2171.0,4783.0,566.0,state
2010,,,AZ,Yuma County,133551.0,183.0,6574190.0,756.0,221666.0,,,370.0,337.0,134.0,113.0,90.0,county
2010,,,CA,Alameda County,950068.0,798.9300000000001,72989701.07,4764.0,1597320.0,,,2866.0,2353.0,1498.0,475.0,380.0,county
2010,,,CA,COUNTY OF MONO,51042.0,17.42,1084582.0,36.0,13787.0,,,44.0,42.0,33.0,9.0,0.0,county
2010,,,CA,COUNTY OF STANISLAUS,196458.0,201.0,12211909.0,1396.0,514057.0,,,789.0,723.0,169.0,450.0,104.0,county
2010,,,CA,COUNTY OF VENTURA,905814.0,246.35,21148902.54,1981.0,644874.0,,,2408.0,2074.0,693.0,1183.0,198.0,county
2010,,,CA,COUNTY OF YUBA,105150.0,64.27,3361351.27,420.0,134858.0,,,667.0,626.0,199.0,209.0,218.0,county
2010,,,CA,City and County of San Francisco,754853.0,570.0,52476558.0,2360.0,717832.0,,,739.0,599.0,40.0,524.0,35.0,county
2010,,,CA,City of Anaheim,10219.0,24.0,1755903.0,126.0,40500.0,,,167.0,165.0,12.0,150.0,3.0,county
2010,,,CA,Colusa County,31506.0,15.0,672280.0,92.0,17325.0,,,80.0,73.0,60.0,10.0,3.0,county
2010,,,CA,Contra Costa COunty,597828.0,329.0,26972277.0,2055.0,564993.0,,,1491.0,1318.0,863.0,271.0,184.0,county
2010,,,CA,County of Amador,4580.0,24.0,1557011.0,76.0,37474.0,,,14.0,14.0,12.0,2.0,0.0,county
2010,,,CA,County of Butte,69321.0,100.0,4696579.0,614.0,175930.0,,,268.0,238.0,170.0,28.0,40.0,county
2010,,,CA,County of Calaveras,14646.0,18.580000000000002,1036546.36,75.0,27291.0,,,43.0,37.0,30.0,4.0,3.0,county
2010,,,CA,County of Fresno,816128.0,496.0,30049317.0,2940.0,1066404.0,,,5638.0,2043.0,1471.0,293.0,279.0,county
2010,,,CA,County of Humboldt,52812.0,100.0,7489537.0,475.0,124337.0,,,102.0,85.0,4.0,60.0,21.0,county
2010,,,CA,County of Kern,751400.0,485.0,31987796.0,2578.0,810205.0,,,21852.0,1995.0,1195.0,571.0,229.0,county
2010,,,CA,County of Lake,21609.0,56.0,2209663.0,286.0,81030.0,,,77.0,76.0,57.0,14.0,5.0,county
2010,,,CA,County of Madera,89921.0,94.0,4312385.0,408.0,148920.0,,,166.0,157.0,83.0,69.0,5.0,county
2010,,,CA,County of Mariposa,203.0,16.0,712554.0,58.0,18615.0,,,1.0,1.0,0.0,1.0,0.0,county
2010,,,CA,County of Mendocino,117927.0,60.0,6176367.0,306.0,107566.0,,,226.0,213.0,165.0,36.0,12.0,county
2010,,,CA,County of Merced,174115.0,108.0,6073235.0,753.0,272290.0,,,332.0,332.0,245.0,38.0,49.0,county
2010,,,CA,County of Monterey,776681.0,138.3,14661324.82,1064.0,388099.0,,,1995.0,1687.0,1326.0,252.0,109.0,county
2010,,,CA,County of Nevada,64330.0,75.64,4434169.96,264.0,75682.0,,,101.0,86.0,54.0,18.0,14.0,county
2010,,,CA,County of Orange,5287229.0,944.0,92452768.0,7031.0,2222850.0,,,10989.0,9723.0,6860.0,1597.0,1266.0,county
2010,,,CA,County of Placer,112378.0,102.94999999999999,7177962.17,632.0,192245.0,,,386.0,357.0,94.0,116.0,147.0,county
2010,,,CA,County of Plumas,7849.0,15.73,690546.1,67.0,16852.0,,,23.0,14.0,13.0,1.0,0.0,county
2010,,,CA,County of Riverside,806265.0,1110.0,67686424.0,3610.0,1270164.0,,,1482.0,1450.0,1175.0,172.0,103.0,county
2010,,,CA,County of Sacramento,1723019.0,697.1,54477561.0,5075.0,1673279.0,,,5788.0,4600.0,2727.0,627.0,1246.0,county
2010,,,CA,County of San Bernardino,1577422.0,875.3100000000001,58380868.0,6013.0,2074705.0,,,3975.0,3975.0,2838.0,737.0,400.0,county
2010,,,CA,County of San Diego,2218643.0,967.0,60639425.0,6379.0,1876359.0,,,7326.0,5921.0,4605.0,829.0,487.0,county
2010,,,CA,County of San Luis Obispo,175031.0,125.0,9673740.0,693.0,197035.0,,,377.0,342.0,164.0,93.0,85.0,county
2010,,,CA,County of San Mateo,1413857.0,301.63,29084217.0,1349.0,434220.0,,,1845.0,1841.0,611.0,727.0,503.0,county
2010,,,CA,County of Santa Clara,1591662.0,758.63,73507440.0,5400.0,1641675.0,,,2602.0,2451.0,1541.0,558.0,352.0,county
2010,,,CA,County of Shasta,53523.0,78.0,4661884.25,381.0,123735.0,,,170.0,153.0,107.0,20.0,26.0,county
2010,,,CA,County of Solano,340700.0,232.44,19797088.75,1084.0,357485.0,,,659.0,557.0,360.0,93.0,104.0,county
2010,,,CA,County of Sonoma,865420.0,237.3,18748994.0,1468.0,374161.0,,,6325.0,1242.0,441.0,620.0,181.0,county
2010,,,CA,County of Sutter,32984.0,56.0,2698418.0,352.0,118963.0,,,206.0,148.0,56.0,47.0,45.0,county
2010,,,CA,County of Tehama,55701.0,33.0,1829052.0,227.0,65213.0,,,193.0,181.0,147.0,24.0,10.0,county
2010,,,CA,County of Tulare,1300509.0,227.0,14257665.0,1707.0,526134.0,,,3886.0,3340.0,2927.0,192.0,221.0,county
2010,,,CA,County of Tuolumne,15585.0,35.22,1964999.01,148.0,53935.0,,,44.0,34.0,22.0,5.0,7.0,county
2010,,,CA,County of Yolo,150210.0,101.0,6059490.58,425.0,150380.0,,,325.0,291.0,213.0,37.0,41.0,county
2010,,,CA,El Dorado County,76388.0,102.0,10125439.0,469.0,120450.0,,,77.0,75.0,42.0,30.0,3.0,county
2010,,,CA,GLENN COUNTY,26769.0,24.0,1025927.0,148.0,34785.0,,,59.0,52.0,26.0,20.0,6.0,county
2010,,,CA,Imperial County,65467.0,102.0,4842301.77,724.0,227030.0,,,222.0,211.0,146.0,42.0,23.0,county
2010,,,CA,Inyo County,9098.0,30.0,1627953.0,100.0,30828.0,,,22.0,21.0,17.0,3.0,1.0,county
2010,,,CA,Kings County,74126.0,72.0,3339976.0,361.0,147739.0,,,305.0,284.0,229.0,31.0,24.0,county
2010,,,CA,Los Angeles County Sheriff's Department,14292913.0,4901.0,348373791.0,22477.0,7607452.0,,,29339.0,25404.0,16838.0,5191.0,3375.0,county
2010,,,CA,Marin County,339746.0,77.0,7047110.0,386.0,108311.0,,,1820.0,578.0,96.0,412.0,70.0,county
2010,,,CA,Napa County,309951.0,61.0,4888252.0,264.0,88935.0,,,708.0,630.0,468.0,113.0,49.0,county
2010,,,CA,SANTA CRUZ COUNTY,273529.0,126.0,8870118.0,830.0,187245.0,,,547.0,405.0,262.0,104.0,39.0,county
2010,,,CA,San Benito County,85445.0,27.6,1516574.62,142.0,45561.0,,,330.0,287.0,91.0,55.0,141.0,county
2010,,,CA,San Joaquin County,386499.0,379.2,29953326.48,1441.0,550240.0,,,2611.0,659.0,374.0,244.0,41.0,county
2010,,,CA,Santa Barbara County,576500.0,191.0,11632710.21,1093.0,460874.0,,,10641.0,1895.0,405.0,1121.0,369.0,county
2010,,,CA,Siskiyou County,4825.0,32.0,1514871.0,104.0,33573.0,,,12.0,12.0,7.0,5.0,0.0,county
2010,,,CA,State of California,88106548.0,32489.0,2592929279.0,171953.0,62762907.0,,,43176.0,39675.0,7411.0,24570.0,7694.0,state
2010,,,CO,COUNTY OF BENT,349.0,8.13,237715.12,55.0,9658.0,,,2.0,2.0,1.0,0.0,1.0,county
2010,,,CO,City and County of Denver,769680.0,714.0,42524158.48,2242.0,818138.0,,,1698.0,1667.0,1158.0,280.0,229.0,county
2010,,,CO,County of Adams,220386.0,227.66,11619383.18,1345.0,464276.0,,,466.0,420.0,279.0,109.0,32.0,county
2010,,,CO,County of Alamosa,9875.0,18.44,580687.41,82.0,22305.0,,,35.0,35.0,25.0,5.0,5.0,county
2010,,,CO,County of Arapahoe,296993.0,242.0,18079886.0,1192.0,451184.0,,,481.0,480.0,274.0,140.0,66.0,county
2010,,,CO,County of Boulder,155491.0,112.21000000000001,7422088.58,536.0,165565.0,,,215.0,192.0,124.0,48.0,20.0,county
2010,,,CO,County of Chaffee,2472.0,18.490000000000002,641139.77,105.0,26748.0,,,29.0,29.0,11.0,13.0,5.0,county
2010,,,CO,County of Delta,11253.0,28.0,960308.0,95.0,24126.5,,,43.0,42.0,24.0,9.0,9.0,county
2010,,,CO,County of Eagle,163968.0,29.0,1554652.0,72.0,25276.0,,,227.0,227.0,77.0,135.0,15.0,county
2010,,,CO,County of Gunnison,24363.0,12.36,529925.0700000001,42.0,10373.0,,,64.0,64.0,35.0,22.0,7.0,county
2010,,,CO,County of Larimer,128242.0,135.25,8680542.16,556.0,172482.0,,,273.0,232.0,159.0,38.0,35.0,county
2010,,,CO,County of Lincoln,9531.0,13.05,495419.17,38.0,8342.0,,,19.0,19.0,17.0,1.0,1.0,county
2010,,,CO,County of Montrose,72219.0,30.6,1398506.8599999999,192.0,54999.0,,,209.0,183.0,90.0,68.0,25.0,county
2010,,,CO,County of Morgan,44631.0,36.0,1044687.0,150.0,38309.0,,,131.0,123.0,74.0,34.0,15.0,county
2010,,,CO,County of Pitkin,31887.0,12.56,790832.0,32.0,4787.0,,,14.0,13.0,1.0,12.0,0.0,county
2010,,,CO,County of Pueblo,28407.0,133.48,5985885.76,528.0,192720.0,,,66.0,61.0,38.0,15.0,8.0,county
2010,,,CO,County of Routt,20959.0,21.82,1194571.63,60.0,11620.0,,,9.0,9.0,7.0,1.0,1.0,county
2010,,,CO,County of Sedgwick,7137.0,1.9100000000000001,57496.12,6.0,469.0,,,2.0,2.0,1.0,1.0,0.0,county
2010,,,CO,County of Teller,491.0,31.84,1136131.05,112.0,38642.0,,,3.0,3.0,1.0,2.0,0.0,county
2010,,,CO,County of Washington,2887.0,18.05,640510.58,190.0,38736.0,,,11.0,11.0,6.0,3.0,2.0,county
2010,,,CO,County of Weld,422675.0,159.1,8926003.52,619.0,208415.0,,,797.0,673.0,411.0,137.0,125.0,county
2010,,,CO,Douglas County Government,100104.0,104.82000000000001,6251354.2,465.0,118260.0,,,186.0,171.0,94.0,36.0,41.0,county
2010,,,CO,El Paso County,214693.0,264.87,14538437.28,1599.0,566684.0,,,675.0,669.0,397.0,180.0,92.0,county
2010,,,CO,Garfield County,174476.0,68.0,2949542.12,212.0,55508.0,,,217.0,216.0,69.0,133.0,14.0,county
2010,,,CO,Gilpin County,32083.0,18.0,1077928.0,75.0,11867.0,,,66.0,65.0,27.0,35.0,3.0,county
2010,,,CO,Jefferson County,201827.0,272.0,20910441.0,1326.0,458726.0,,,288.0,282.0,164.0,76.0,42.0,county
2010,,,CO,La Plata County,16491.0,44.84,2226284.23,283.0,55453.0,,,49.0,49.0,31.0,14.0,4.0,county
2010,,,CO,Mesa County,109602.0,107.0,6409026.12,459.0,156349.0,,,147.0,141.0,39.0,94.0,8.0,county
2010,,,CO,Moffat County,16178.0,26.0,1025088.94,101.0,32145.0,,,49.0,49.0,6.0,39.0,4.0,county
2010,,,CO,Montezuma County,10649.0,22.47,791367.78,113.0,41245.0,,,35.0,35.0,18.0,11.0,6.0,county
2010,,,CO,San Miguel County,7409.0,19.0,1049450.88,32.0,9308.0,,,13.0,13.0,7.0,6.0,0.0,county
2010,,,CO,State of Colorado,2916474.0,3566.0,176725965.56,23164.0,8470190.0,,,18257.0,2470.0,527.0,1570.0,373.0,state
2010,,,CO,Summit County Government,81743.0,21.0,1472895.62,91.0,22579.0,,,121.0,117.0,31.0,84.0,2.0,county
2010,,,CT,State of Connecticut Department of Correction,1378415.0,4670.0,318356022.0,19474.0,7009405.0,,,753.0,703.0,330.0,187.0,186.0,state
2010,,,DC,District of Columbia,426104.0,618.8100000000001,48392395.39,3825.0,1105975.0,,,730.0,514.0,339.0,93.0,82.0,state
2010,,,DE,State of Delaware,113086.0,1772.0,101171074.29,7011.0,2559044.0,,,44.0,43.0,27.0,9.0,7.0,state
2010,,,FL,Alachua County,45117.0,219.62,10174403.89,960.0,294024.0,,,1003.0,76.0,47.0,14.0,15.0,county
2010,,,FL,Broward County,291936.0,1410.0,96287490.0,5648.0,1898989.0,,,190.0,187.0,108.0,75.0,4.0,county
2010,,,FL,COUNTY OF GADSDEN,6537.0,21.71,870247.99,219.0,79935.0,,,76.0,56.0,43.0,10.0,3.0,county
2010,,,FL,COUNTY OF GILCHRIST,1485.0,11.540000000000001,404791.99,46.0,16494.0,,,8.0,8.0,7.0,1.0,0.0,county
2010,,,FL,COUNTY OF POLK,91802.0,383.25,17802401.37,2310.0,843150.0,,,332.0,327.0,249.0,39.0,39.0,county
2010,,,FL,Charlotte County,17356.0,150.0,6939407.39,608.0,195775.0,,,59.0,53.0,39.0,3.0,11.0,county
2010,,,FL,City of Jacksonville,65625.0,760.0,39926311.8,3137.0,1398902.0,,,251.0,230.0,45.0,89.0,96.0,county
2010,,,FL,Collier County,793761.0,309.62,15074660.07,1332.0,382497.0,,,1369.0,1252.0,236.0,799.0,217.0,county
2010,,,FL,County of Brevard,146425.0,317.26,15340228.55,1701.0,593560.0,,,660.0,508.0,306.0,92.0,110.0,county
2010,,,FL,County of Clay,23866.0,102.05000000000001,4091391.38,478.0,156335.0,,,90.0,88.0,71.0,5.0,12.0,county
2010,,,FL,County of Desoto,42131.0,32.25,1313182.59,206.0,74900.0,,,141.0,141.0,97.0,29.0,15.0,county
2010,,,FL,County of Hardee,34478.0,23.77,935697.5700000001,191.0,40946.0,,,164.0,146.0,117.0,18.0,11.0,county
2010,,,FL,County of Hillsborough,721286.0,1053.0,61360680.0,4190.0,1335083.0,,,1920.0,1785.0,1331.0,123.0,331.0,county
2010,,,FL,County of Lee,254529.0,396.0,16755076.0,2046.0,746925.0,,,881.0,820.0,595.0,100.0,125.0,county
2010,,,FL,County of Madison,9045.0,25.73,888858.16,120.0,24056.0,,,14.0,14.0,10.0,2.0,2.0,county
2010,,,FL,County of Martin,183823.0,141.0,8821894.22,696.0,224563.0,,,312.0,260.0,199.0,35.0,26.0,county
2010,,,FL,County of Nassau,4287.0,41.43,1636350.07,304.0,96739.0,,,39.0,38.0,27.0,5.0,6.0,county
2010,,,FL,County of Okeechobee,94526.0,71.55999999999999,2888661.51,259.0,94368.0,,,219.0,219.0,189.0,20.0,10.0,county
2010,,,FL,County of Sarasota,210709.0,288.09000000000003,15820857.56,1026.0,365000.0,,,366.0,337.0,211.0,52.0,74.0,county
2010,,,FL,County of Sumter,22490.0,52.67,2126310.92,242.0,88330.0,,,119.0,119.0,108.0,8.0,3.0,county
2010,,,FL,County of Suwannee,15255.0,30.580000000000002,1075759.16,235.0,62050.0,,,89.0,88.0,71.0,11.0,6.0,county
2010,,,FL,County of Taylor,1104.0,26.39,992764.66,184.0,40150.0,,,6.0,4.0,4.0,0.0,0.0,county
2010,,,FL,County of Volusia,82838.0,274.05,13856155.06,1494.0,496035.0,,,395.0,299.0,201.0,35.0,63.0,county
2010,,,FL,County of Washington,2340.0,23.18,699823.81,180.0,51069.0,,,39.0,23.0,21.0,0.0,2.0,county
2010,,,FL,Hendry County,18737.0,28.0,1135436.51,213.0,94047.0,,,128.0,117.0,81.0,21.0,15.0,county
2010,,,FL,Highlands County,44874.0,77.0,3951310.54,524.0,152622.0,,,198.0,195.0,143.0,33.0,19.0,county
2010,,,FL,Lake County,82739.0,196.0,9582884.0,960.0,368650.0,,,350.0,328.0,232.0,63.0,33.0,county
2010,,,FL,Leon County,40051.0,214.8,9791676.93,1426.0,386655.0,,,148.0,128.0,69.0,36.0,23.0,county
2010,,,FL,Manatee County Board of County Commissioners,220449.0,192.92000000000002,11265861.14,1780.0,446328.0,,,540.0,527.0,317.0,156.0,54.0,county
2010,,,FL,Marion County Board of County Commissioners,61889.0,217.0,9826499.0,2164.0,621106.0,,,333.0,290.0,163.0,87.0,40.0,county
2010,,,FL,Miami  Dade County,141433.0,2079.0,125405280.0,5845.0,2385001.0,,,228.0,223.0,82.0,99.0,42.0,county
2010,,,FL,Okaloosa County,28939.0,123.86,5388401.05,594.0,204072.0,,,61.0,59.0,35.0,24.0,0.0,county
2010,,,FL,Orange County,219291.0,972.0,41731376.0,4105.0,1534930.0,,,520.0,503.0,292.0,92.0,119.0,county
2010,,,FL,Osceola County,31888.0,116.0,5715101.0,873.0,416889.0,,,246.0,209.0,117.0,37.0,55.0,county
2010,,,FL,Palm Beach County Sheriff's Office,498984.0,686.0,43078998.0,3246.0,1030971.0,,,1052.0,990.0,541.0,236.0,213.0,county
2010,,,FL,Pasco County,94091.0,292.0,15254329.23,1432.0,404836.0,,,235.0,208.0,81.0,60.0,67.0,county
2010,,,FL,Pinellas County,232124.0,1032.0,52257422.0,4804.0,1439401.0,,,670.0,587.0,255.0,143.0,189.0,county
2010,,,FL,Putnam County,5595.0,59.0,1889766.3,231.0,102752.0,,,31.0,29.0,21.0,7.0,1.0,county
2010,,,FL,Seminole County,105937.0,195.04,10884077.96,943.0,343841.0,,,451.0,445.0,281.0,68.0,96.0,county
2010,,,FL,St  Lucie County,178676.0,242.0,12871767.62,1370.0,502970.0,,,454.0,453.0,298.0,89.0,66.0,county
2010,,,FL,State of Florida,13842030.0,19297.0,944419384.0,106679.0,36342898.0,,,8642.0,8321.0,1496.0,5355.0,1470.0,state
2010,,,FL,county of indian river,144874.0,176.66,8486474.87,667.0,197596.0,,,282.0,273.0,176.0,46.0,51.0,county
2010,,,GA,Augusta Richmond County,3134.0,222.0,7731174.0,937.0,377525.0,,,21.0,18.0,17.0,1.0,0.0,county
